customer_id,name,gender,join_date,city,loyalty_tier,age
C02930,Anthony Jackson,Male,2022-12-12,Los Angeles,Silver,41
C02931,Jessica Martinez,Female,2019-04-09,Houston,Silver,56
C02932,Mark Williams,Male,2019-05-20,Chicago,Gold,48
C02933,Ashley Smith,Female,2019-11-07,Chicago,Silver,23
C02934,Lisa Garcia,Female,2023-10-21,Houston,Bronze,20
C02935,Thomas Martinez,Male,2020-11-12,Los Angeles,Silver,22
C02936,Daniel Miller,Male,2021-04-14,Houston,Bronze,50
C02937,Mary Garcia,Female,2022-10-25,Houston,Silver,40
C02938,Margaret Jones,Female,2022-02-22,Chicago,Gold,44
C02939,Susan Miller,Female,2021-05-22,Phoenix,Silver,51
C02940,Mary Smith,Female,2021-04-07,Houston,Bronze,56
C02941,Daniel Martin,Male,2021-11-13,Chicago,Silver,65
C02942,Joseph Anderson,Male,2022-04-29,Chicago,Gold,55
C02943,Joseph Martin,Male,2019-04-11,Phoenix,Silver,52
C02944,Steven Hernandez,Male,2022-08-20,New York,Bronze,65
C02945,Paul Martinez,Male,2022-11-16,New York,Silver,35
C02946,Robert Thompson,Male,2022-05-15,Los Angeles,Gold,46
C02947,Ashley Jones,Female,2021-03-07,Chicago,Gold,61
C02948,Jennifer Taylor,Female,2022-06-09,Houston,Silver,60
C02949,Dorothy Lopez,Female,2019-09-28,Chicago,Silver,54
C02950,Susan White,Female,2020-04-08,New York,Silver,25
C02951,Ashley Thompson,Female,2021-08-15,New York,Bronze,42
C02952,Mark Johnson,Male,2021-01-03,New York,Bronze,39
C02953,Mark White,Male,2021-02-09,New York,Silver,50
C02954,Donald Miller,Male,2022-05-16,Los Angeles,Silver,19
C02955,William Garcia,Male,2020-01-09,Houston,Silver,65
C02956,Thomas Williams,Male,2023-01-16,Los Angeles,Platinum,57
C02957,Dorothy Hernandez,Female,2022-11-05,New York,Silver,39
C02958,John Thomas,Male,2021-10-20,Los Angeles,Silver,48
C02959,Susan Jackson,Female,2020-09-26,Los Angeles,Bronze,62
C02960,Margaret Smith,Female,2023-04-14,Phoenix,Gold,65
C02961,Lisa White,Female,2021-09-29,Chicago,Gold,26
C02962,Amanda Hernandez,Female,2022-11-15,Los Angeles,Bronze,62
C02963,Ashley Smith,Female,2022-06-01,New York,Silver,44
C02964,Anthony Garcia,Male,2019-07-10,Houston,Gold,54
C02965,Paul Lopez,Male,2023-12-08,New York,Silver,23
C02966,Amanda Jones,Female,2020-05-11,Phoenix,Silver,44
C02967,Karen Moore,Female,2020-09-26,Chicago,Gold,23
C02968,Lisa Lopez,Female,2019-01-19,Houston,Silver,34
C02969,Richard White,Male,2021-06-26,Los Angeles,Bronze,52
C02970,Steven Anderson,Other,2019-09-28,Los Angeles,Silver,37
C02971,Melissa Lopez,Female,2019-12-17,Phoenix,Bronze,44
C02972,Robert Lopez,Male,2022-03-27,Houston,Silver,39
C02973,George Jackson,Male,2019-01-07,Phoenix,Bronze,28
C02974,Thomas Davis,Male,2023-05-12,Chicago,Gold,21
C02975,Amanda Brown,Female,2019-08-23,Los Angeles,Silver,44
C02976,Anthony Martinez,Male,2019-01-18,Houston,Bronze,60
C02977,Dorothy White,Female,2021-12-03,Los Angeles,Gold,21
C02978,Kenneth Jones,Male,2021-02-23,New York,Gold,59
C02979,Donald Johnson,Male,2019-01-05,Phoenix,Bronze,25
C02980,Charles Johnson,Male,2020-04-29,Houston,Silver,46
C02981,John Jackson,Male,2023-05-14,New York,Silver,58
C02982,David Lopez,Male,2022-06-03,New York,Bronze,44
C02983,Paul Anderson,Male,2021-07-08,Phoenix,Gold,19
C02984,Kenneth Anderson,Male,2023-05-24,New York,Silver,54
C02985,Jennifer Williams,Female,2022-12-21,Los Angeles,Silver,44
C02986,Anthony Brown,Male,2019-12-16,Phoenix,Gold,28
C02987,John Jackson,Male,2020-02-16,Houston,Bronze,26
C02988,David Hernandez,Male,2020-01-08,New York,Silver,30
C02989,George Thomas,Male,2020-11-09,Chicago,Bronze,58
C02990,Emily Smith,Female,2021-11-03,Los Angeles,Platinum,23
C02991,William Wilson,Male,2021-07-06,Los Angeles,Gold,28
C02992,William Davis,Male,2019-02-27,Chicago,Silver,47
C02993,Thomas White,Male,2020-07-21,Chicago,Silver,46
C02994,Margaret Moore,Female,2019-07-02,Houston,Bronze,18
C02995,Nancy Jones,Female,2021-07-01,Los Angeles,Bronze,62
C02996,Mark Martinez,Male,2022-01-07,Chicago,Bronze,50
C02997,Sarah Smith,Female,2022-09-27,New York,Gold,33
C02998,Dorothy Thompson,Female,2021-04-25,Houston,Gold,27
C02999,Steven Davis,Male,2023-11-06,New York,Silver,51
C03000,Richard Jones,Male,2022-05-27,Chicago,Silver,32
